repository,commit,parent_commit,author_date,subject,architecture_smell,metric_name,metric_before,metric_after,metric_delta,improved,refactoring_labels,ranked_refactoring_labels,top_refactoring_label,input_text,target_text
ant,edb71783adeffc29a56df203f97b5ac0e4566a5d,ee9453f4f459494b616f35d57b58b73773e534dd,2000-01-23T11:38:22+00:00,removed security manager,Excessive Package Coupling,package_edges,18,17,1,True,Change Attribute Type|Extract Attribute|Inline Method,Change Attribute Type|Extract Attribute|Inline Method,Change Attribute Type,Architecture smell: Excessive Package Coupling. Metric package_edges changed from 18 to 17. Commit message: removed security manager,Change Attribute Type | Extract Attribute | Inline Method
ant,65d02e393d8709dd9fd6f5d48b502b72507bbb86,c697c4d2d093adc00d508f6f6f91797d3c9ffe3e,2000-01-27T03:51:55+00:00,"cleaner use of the Java API and added the ""TODAY"" stamp, used mainly in documentation",Excessive Package Coupling,package_edges,16,17,-1,False,Change Variable Type,Change Variable Type,Change Variable Type,"Architecture smell: Excessive Package Coupling. Metric package_edges changed from 16 to 17. Commit message: cleaner use of the Java API and added the ""TODAY"" stamp, used mainly in documentation",Change Variable Type
ant,3c26912e56e06ac64c392444cb19e3587f1bbb11,bf94e2fb091644d9c249322d9574ab6bb1e6a3d8,2000-02-11T01:31:24+00:00,"Added ""available"" task that sets a property in case a file|class|resource is present in the system",Excessive Package Coupling,package_edges,20,20,0,False,Rename Method|Rename Parameter|Rename Variable,Rename Method|Rename Parameter|Rename Variable,Rename Method,"Architecture smell: Excessive Package Coupling. Metric package_edges changed from 20 to 20. Commit message: Added ""available"" task that sets a property in case a file|class|resource is present in the system",Rename Method | Rename Parameter | Rename Variable
ant,ae16bb711b331f6c8a20ee1298cf171de43266f7,ab202c98abdb86255e80d286acee3b8c6960cab2,2000-02-13T18:24:18+00:00,Several changes:,Excessive Package Coupling,package_edges,20,20,0,False,Change Method Access Modifier|Encapsulate Attribute|Move Method|Remove Method Modifier,Move Method|Change Method Access Modifier|Encapsulate Attribute|Remove Method Modifier,Move Method,Architecture smell: Excessive Package Coupling. Metric package_edges changed from 20 to 20. Commit message: Several changes:,Move Method | Change Method Access Modifier | Encapsulate Attribute | Remove Method Modifier
ant,653124c46b538acb4d6caf265851fa991578d42d,7f93c6c464471c53f323dd190182b1cd3bd9fb2e,2000-02-16T14:31:45+00:00,"This is a simple patch which adds an attribute ""classname"" as an alias for the ""class"" attribute in various taskdefs. This is required for use under JDK 1.3 (RC1) due to changes in the way introspection works. Don't know about the final version of 1.3 but changing to ""classname"" is probably a good idea in any case. By leaving the setClass method in place, current build files can continue to be used under JDKs prior to 1.3. It also allows time for build files to be migrated. Eventually setClass should be removed.",Excessive Package Coupling,package_edges,20,20,0,False,Rename Method,Rename Method,Rename Method,"Architecture smell: Excessive Package Coupling. Metric package_edges changed from 20 to 20. Commit message: This is a simple patch which adds an attribute ""classname"" as an alias for the ""class"" attribute in various taskdefs. This is required for use under JDK 1.3 (RC1) due to changes in the way introspection works. Don't know about the final version of 1.3 but changing to ""classname"" is probably a good idea in any case. By leaving the setClass method in place, current build files can continue to be used under JDKs prior to 1.3. It also allows time for build files to be migrated. Eventually setClass should be removed.",Rename Method
ant,1ba5087df429abe38dd22fe5c9ddbc343280f0ae,d5bfb5609dde48b93877185c1f61067e009e8499,2000-06-24T10:55:45+00:00,Add BuildEvents to Ant,Cyclic Dependency,cyclic_packages,2,2,0,False,Extract Class|Move Attribute|Move Code|Remove Attribute Modifier|Remove Method Modifier|Replace Variable With Attribute,Extract Class|Move Attribute|Move Code|Remove Attribute Modifier|Remove Method Modifier|Replace Variable With Attribute,Extract Class,Architecture smell: Cyclic Dependency. Metric cyclic_packages changed from 2 to 2. Commit message: Add BuildEvents to Ant,Extract Class | Move Attribute | Move Code | Remove Attribute Modifier | Remove Method Modifier | Replace Variable With Attribute
ant,1ba5087df429abe38dd22fe5c9ddbc343280f0ae,d5bfb5609dde48b93877185c1f61067e009e8499,2000-06-24T10:55:45+00:00,Add BuildEvents to Ant,Excessive Package Coupling,package_edges,31,31,0,False,Extract Class|Move Attribute|Move Code|Remove Attribute Modifier|Remove Method Modifier|Replace Variable With Attribute,Extract Class|Move Attribute|Move Code|Remove Attribute Modifier|Remove Method Modifier|Replace Variable With Attribute,Extract Class,Architecture smell: Excessive Package Coupling. Metric package_edges changed from 31 to 31. Commit message: Add BuildEvents to Ant,Extract Class | Move Attribute | Move Code | Remove Attribute Modifier | Remove Method Modifier | Replace Variable With Attribute
ant,948ce9bca757a323b0e07ce25a10a76f759898ba,b8678d977409facd43522a5816cbb5e866dcab81,2000-06-24T16:01:07+00:00,Remove System.exit calls.,Cyclic Dependency,cyclic_packages,2,2,0,False,Add Thrown Exception Type,Add Thrown Exception Type,Add Thrown Exception Type,Architecture smell: Cyclic Dependency. Metric cyclic_packages changed from 2 to 2. Commit message: Remove System.exit calls.,Add Thrown Exception Type
ant,948ce9bca757a323b0e07ce25a10a76f759898ba,b8678d977409facd43522a5816cbb5e866dcab81,2000-06-24T16:01:07+00:00,Remove System.exit calls.,Excessive Package Coupling,package_edges,31,31,0,False,Add Thrown Exception Type,Add Thrown Exception Type,Add Thrown Exception Type,Architecture smell: Excessive Package Coupling. Metric package_edges changed from 31 to 31. Commit message: Remove System.exit calls.,Add Thrown Exception Type
ant,b417973d391382a96e26e6c50751b9b24f85b239,d977d4b58f8e6e323060aeb695e45749822187d4,2000-07-03T12:10:27+00:00,Clean up ant generated output,Cyclic Dependency,cyclic_packages,2,2,0,False,Change Variable Type|Extract Variable|Rename Variable,Change Variable Type|Extract Variable|Rename Variable,Change Variable Type,Architecture smell: Cyclic Dependency. Metric cyclic_packages changed from 2 to 2. Commit message: Clean up ant generated output,Change Variable Type | Extract Variable | Rename Variable
ant,b417973d391382a96e26e6c50751b9b24f85b239,d977d4b58f8e6e323060aeb695e45749822187d4,2000-07-03T12:10:27+00:00,Clean up ant generated output,Excessive Package Coupling,package_edges,31,31,0,False,Change Variable Type|Extract Variable|Rename Variable,Change Variable Type|Extract Variable|Rename Variable,Change Variable Type,Architecture smell: Excessive Package Coupling. Metric package_edges changed from 31 to 31. Commit message: Clean up ant generated output,Change Variable Type | Extract Variable | Rename Variable
ant,38c2a2a22283450dab6afcf3d3ec094c67dc1e4e,d5313cd9aeb9e62923cf784c46598937160aba2e,2000-07-04T08:52:10+00:00,Make Rmic a matching task. Submitted by:	David Maclean <david@cm.co.za>,Cyclic Dependency,cyclic_packages,2,2,0,False,Extract Method|Parameterize Variable|Rename Variable,Extract Method|Parameterize Variable|Rename Variable,Extract Method,Architecture smell: Cyclic Dependency. Metric cyclic_packages changed from 2 to 2. Commit message: Make Rmic a matching task. Submitted by:	David Maclean <david@cm.co.za>,Extract Method | Parameterize Variable | Rename Variable
ant,38c2a2a22283450dab6afcf3d3ec094c67dc1e4e,d5313cd9aeb9e62923cf784c46598937160aba2e,2000-07-04T08:52:10+00:00,Make Rmic a matching task. Submitted by:	David Maclean <david@cm.co.za>,Excessive Package Coupling,package_edges,31,31,0,False,Extract Method|Parameterize Variable|Rename Variable,Extract Method|Parameterize Variable|Rename Variable,Extract Method,Architecture smell: Excessive Package Coupling. Metric package_edges changed from 31 to 31. Commit message: Make Rmic a matching task. Submitted by:	David Maclean <david@cm.co.za>,Extract Method | Parameterize Variable | Rename Variable
lucene,58bcd780a9a37d81dfcb6f4f17acccaddc03a438,9bd3152b06cbef4d429860eb200c64090ce28a68,2001-09-27T16:27:02+00:00,"Added index lock files.  Indexing and search are now not just thread safe, but also ""process safe"": multiple processes may may now search an index while it is being updated from another process.",Cyclic Dependency,cyclic_packages,4,4,0,False,Add Parameter Modifier|Add Variable Modifier,Add Parameter Modifier|Add Variable Modifier,Add Parameter Modifier,"Architecture smell: Cyclic Dependency. Metric cyclic_packages changed from 4 to 4. Commit message: Added index lock files.  Indexing and search are now not just thread safe, but also ""process safe"": multiple processes may may now search an index while it is being updated from another process.",Add Parameter Modifier | Add Variable Modifier
lucene,58bcd780a9a37d81dfcb6f4f17acccaddc03a438,9bd3152b06cbef4d429860eb200c64090ce28a68,2001-09-27T16:27:02+00:00,"Added index lock files.  Indexing and search are now not just thread safe, but also ""process safe"": multiple processes may may now search an index while it is being updated from another process.",Large Component,large_packages,5,5,0,False,Add Parameter Modifier|Add Variable Modifier,Add Parameter Modifier|Add Variable Modifier,Add Parameter Modifier,"Architecture smell: Large Component. Metric large_packages changed from 5 to 5. Commit message: Added index lock files.  Indexing and search are now not just thread safe, but also ""process safe"": multiple processes may may now search an index while it is being updated from another process.",Add Parameter Modifier | Add Variable Modifier
lucene,58bcd780a9a37d81dfcb6f4f17acccaddc03a438,9bd3152b06cbef4d429860eb200c64090ce28a68,2001-09-27T16:27:02+00:00,"Added index lock files.  Indexing and search are now not just thread safe, but also ""process safe"": multiple processes may may now search an index while it is being updated from another process.",Excessive Package Coupling,package_edges,47,47,0,False,Add Parameter Modifier|Add Variable Modifier,Add Parameter Modifier|Add Variable Modifier,Add Parameter Modifier,"Architecture smell: Excessive Package Coupling. Metric package_edges changed from 47 to 47. Commit message: Added index lock files.  Indexing and search are now not just thread safe, but also ""process safe"": multiple processes may may now search an index while it is being updated from another process.",Add Parameter Modifier | Add Variable Modifier
lucene,89a554ffab239c0118ccd454d76cdf714d793911,c05b8e334b1fa224a9daf3473396ce0687ea630d,2001-12-10T21:18:24+00:00,"Fixed Bug 4555. Possible NullPointerException when a short term with substitutions was being checked for a particle denotion. Length checking corrected, and sequence of resubstitution and removing particle denotion changed to prevent denoted term to pass through remove because of the reduced length. Corrected and improved documentation. Fix in WordlistLoader, files are not read correct, loosing a line. Fix in GermanStemFilter, typo in constructor with custom exclusion table as parameter, parameter was ignored. GermanStemFilter has two new Methods for setting stemmer and exclusion list after creating the filter object.",Cyclic Dependency,cyclic_packages,7,7,0,False,Encapsulate Attribute|Inline Variable,Encapsulate Attribute|Inline Variable,Encapsulate Attribute,"Architecture smell: Cyclic Dependency. Metric cyclic_packages changed from 7 to 7. Commit message: Fixed Bug 4555. Possible NullPointerException when a short term with substitutions was being checked for a particle denotion. Length checking corrected, and sequence of resubstitution and removing particle denotion changed to prevent denoted term to pass through remove because of the reduced length. Corrected and improved documentation. Fix in WordlistLoader, files are not read correct, loosing a line. Fix in GermanStemFilter, typo in constructor with custom exclusion table as parameter, parameter was ignored. GermanStemFilter has two new Methods for setting stemmer and exclusion list after creating the filter object.",Encapsulate Attribute | Inline Variable
lucene,89a554ffab239c0118ccd454d76cdf714d793911,c05b8e334b1fa224a9daf3473396ce0687ea630d,2001-12-10T21:18:24+00:00,"Fixed Bug 4555. Possible NullPointerException when a short term with substitutions was being checked for a particle denotion. Length checking corrected, and sequence of resubstitution and removing particle denotion changed to prevent denoted term to pass through remove because of the reduced length. Corrected and improved documentation. Fix in WordlistLoader, files are not read correct, loosing a line. Fix in GermanStemFilter, typo in constructor with custom exclusion table as parameter, parameter was ignored. GermanStemFilter has two new Methods for setting stemmer and exclusion list after creating the filter object.",Large Component,large_packages,5,5,0,False,Encapsulate Attribute|Inline Variable,Encapsulate Attribute|Inline Variable,Encapsulate Attribute,"Architecture smell: Large Component. Metric large_packages changed from 5 to 5. Commit message: Fixed Bug 4555. Possible NullPointerException when a short term with substitutions was being checked for a particle denotion. Length checking corrected, and sequence of resubstitution and removing particle denotion changed to prevent denoted term to pass through remove because of the reduced length. Corrected and improved documentation. Fix in WordlistLoader, files are not read correct, loosing a line. Fix in GermanStemFilter, typo in constructor with custom exclusion table as parameter, parameter was ignored. GermanStemFilter has two new Methods for setting stemmer and exclusion list after creating the filter object.",Encapsulate Attribute | Inline Variable
lucene,89a554ffab239c0118ccd454d76cdf714d793911,c05b8e334b1fa224a9daf3473396ce0687ea630d,2001-12-10T21:18:24+00:00,"Fixed Bug 4555. Possible NullPointerException when a short term with substitutions was being checked for a particle denotion. Length checking corrected, and sequence of resubstitution and removing particle denotion changed to prevent denoted term to pass through remove because of the reduced length. Corrected and improved documentation. Fix in WordlistLoader, files are not read correct, loosing a line. Fix in GermanStemFilter, typo in constructor with custom exclusion table as parameter, parameter was ignored. GermanStemFilter has two new Methods for setting stemmer and exclusion list after creating the filter object.",Excessive Package Coupling,package_edges,51,51,0,False,Encapsulate Attribute|Inline Variable,Encapsulate Attribute|Inline Variable,Encapsulate Attribute,"Architecture smell: Excessive Package Coupling. Metric package_edges changed from 51 to 51. Commit message: Fixed Bug 4555. Possible NullPointerException when a short term with substitutions was being checked for a particle denotion. Length checking corrected, and sequence of resubstitution and removing particle denotion changed to prevent denoted term to pass through remove because of the reduced length. Corrected and improved documentation. Fix in WordlistLoader, files are not read correct, loosing a line. Fix in GermanStemFilter, typo in constructor with custom exclusion table as parameter, parameter was ignored. GermanStemFilter has two new Methods for setting stemmer and exclusion list after creating the filter object.",Encapsulate Attribute | Inline Variable
lucene,2ae22a31e362c283a9b1a58621bd51512c1d5741,b1ab12b556dc5952c90a8d79914c7cb51067acfe,2002-01-24T19:02:52+00:00,"Renamed NullTokenizer and Analyzer to WhitespaceTokenizer and Analyzer. Also re-structured the implementation of several tokenizers so that they share code, basing them on the new class CharAnalyzer.",Cyclic Dependency,cyclic_packages,8,8,0,False,Add Class Modifier|Extract And Move Method|Extract Method|Invert Condition|Remove Class Modifier|Rename Class|Rename Parameter,Add Class Modifier|Extract And Move Method|Extract Method|Invert Condition|Remove Class Modifier|Rename Class|Rename Parameter,Add Class Modifier,"Architecture smell: Cyclic Dependency. Metric cyclic_packages changed from 8 to 8. Commit message: Renamed NullTokenizer and Analyzer to WhitespaceTokenizer and Analyzer. Also re-structured the implementation of several tokenizers so that they share code, basing them on the new class CharAnalyzer.",Add Class Modifier | Extract And Move Method | Extract Method | Invert Condition | Remove Class Modifier | Rename Class | Rename Parameter
lucene,2ae22a31e362c283a9b1a58621bd51512c1d5741,b1ab12b556dc5952c90a8d79914c7cb51067acfe,2002-01-24T19:02:52+00:00,"Renamed NullTokenizer and Analyzer to WhitespaceTokenizer and Analyzer. Also re-structured the implementation of several tokenizers so that they share code, basing them on the new class CharAnalyzer.",Large Component,large_packages,5,5,0,False,Add Class Modifier|Extract And Move Method|Extract Method|Invert Condition|Remove Class Modifier|Rename Class|Rename Parameter,Extract Method|Add Class Modifier|Extract And Move Method|Invert Condition|Remove Class Modifier|Rename Class|Rename Parameter,Extract Method,"Architecture smell: Large Component. Metric large_packages changed from 5 to 5. Commit message: Renamed NullTokenizer and Analyzer to WhitespaceTokenizer and Analyzer. Also re-structured the implementation of several tokenizers so that they share code, basing them on the new class CharAnalyzer.",Extract Method | Add Class Modifier | Extract And Move Method | Invert Condition | Remove Class Modifier | Rename Class | Rename Parameter
lucene,2ae22a31e362c283a9b1a58621bd51512c1d5741,b1ab12b556dc5952c90a8d79914c7cb51067acfe,2002-01-24T19:02:52+00:00,"Renamed NullTokenizer and Analyzer to WhitespaceTokenizer and Analyzer. Also re-structured the implementation of several tokenizers so that they share code, basing them on the new class CharAnalyzer.",Excessive Package Coupling,package_edges,52,52,0,False,Add Class Modifier|Extract And Move Method|Extract Method|Invert Condition|Remove Class Modifier|Rename Class|Rename Parameter,Add Class Modifier|Extract And Move Method|Extract Method|Invert Condition|Remove Class Modifier|Rename Class|Rename Parameter,Add Class Modifier,"Architecture smell: Excessive Package Coupling. Metric package_edges changed from 52 to 52. Commit message: Renamed NullTokenizer and Analyzer to WhitespaceTokenizer and Analyzer. Also re-structured the implementation of several tokenizers so that they share code, basing them on the new class CharAnalyzer.",Add Class Modifier | Extract And Move Method | Extract Method | Invert Condition | Remove Class Modifier | Rename Class | Rename Parameter
lucene,e120b8bd512967bb0c683f64d45546f5c617b548,d0473acefc066148991310b39e27c38091860334,2002-01-26T15:01:32+00:00,PR: Obtained from: Reviewed by:	Doug Cutting / Lucene Community new demo build target added getting started guide modified tests moved demo to demo subpackage added war demo,Cyclic Dependency,cyclic_packages,8,9,-1,False,Move Class|Move Package,Move Class|Move Package,Move Class,Architecture smell: Cyclic Dependency. Metric cyclic_packages changed from 8 to 9. Commit message: PR: Obtained from: Reviewed by:	Doug Cutting / Lucene Community new demo build target added getting started guide modified tests moved demo to demo subpackage added war demo,Move Class | Move Package
lucene,e120b8bd512967bb0c683f64d45546f5c617b548,d0473acefc066148991310b39e27c38091860334,2002-01-26T15:01:32+00:00,PR: Obtained from: Reviewed by:	Doug Cutting / Lucene Community new demo build target added getting started guide modified tests moved demo to demo subpackage added war demo,Large Component,large_packages,5,4,1,True,Move Class|Move Package,Move Class|Move Package,Move Class,Architecture smell: Large Component. Metric large_packages changed from 5 to 4. Commit message: PR: Obtained from: Reviewed by:	Doug Cutting / Lucene Community new demo build target added getting started guide modified tests moved demo to demo subpackage added war demo,Move Class | Move Package
lucene,e120b8bd512967bb0c683f64d45546f5c617b548,d0473acefc066148991310b39e27c38091860334,2002-01-26T15:01:32+00:00,PR: Obtained from: Reviewed by:	Doug Cutting / Lucene Community new demo build target added getting started guide modified tests moved demo to demo subpackage added war demo,Excessive Package Coupling,package_edges,52,63,-11,False,Move Class|Move Package,Move Class|Move Package,Move Class,Architecture smell: Excessive Package Coupling. Metric package_edges changed from 52 to 63. Commit message: PR: Obtained from: Reviewed by:	Doug Cutting / Lucene Community new demo build target added getting started guide modified tests moved demo to demo subpackage added war demo,Move Class | Move Package
